date,open,high,low,close,volume,dividend
2000-01-03,100.0,100.0,100.0,100.0,0,0.0
2000-01-04,78.4793141002138,78.4793141002138,78.4793141002138,78.4793141002138,0,0.0
2000-01-05,73.76797602113909,73.76797602113909,73.76797602113909,73.76797602113909,0,0.0
2000-01-06,61.9878309835632,61.9878309835632,61.9878309835632,61.9878309835632,0,0.0
2000-01-07,76.40061619403912,76.40061619403912,76.40061619403912,76.40061619403912,0,0.0
2000-01-10,89.60423713762881,89.60423713762881,89.60423713762881,89.60423713762881,0,0.0
2000-01-11,75.53322058671647,75.53322058671647,75.53322058671647,75.53322058671647,0,0.0
2000-01-12,71.11077184506763,71.11077184506763,71.11077184506763,71.11077184506763,0,0.0
2000-01-13,80.3596694669767,80.3596694669767,80.3596694669767,80.3596694669767,0,0.0
2000-01-14,87.1169537817867,87.1169537817867,87.1169537817867,87.1169537817867,0,0.0
2000-01-18,90.88934747897872,90.88934747897872,90.88934747897872,90.88934747897872,0,0.0
2000-01-19,94.07348490466518,94.07348490466518,94.07348490466518,94.07348490466518,0,0.0
2000-01-20,95.7300465524206,95.7300465524206,95.7300465524206,95.7300465524206,0,0.0
2000-01-21,97.22593515440333,97.22593515440333,97.22593515440333,97.22593515440333,0,0.0
2000-01-24,82.00937481691561,82.00937481691561,82.00937481691561,82.00937481691561,0,0.0
2000-01-25,89.47622794928093,89.47622794928093,89.47622794928093,89.47622794928093,0,0.0
2000-01-26,79.3923235395393,79.3923235395393,79.3923235395393,79.3923235395393,0,0.0
2000-01-27,78.83631393887174,78.83631393887174,78.83631393887174,78.83631393887174,0,0.0
2000-01-28,67.51345774230197,67.51345774230197,67.51345774230197,67.51345774230197,0,0.0
2000-01-31,76.34864691238752,76.34864691238752,76.34864691238752,76.34864691238752,0,0.0
2000-02-01,83.11305775444409,83.11305775444409,83.11305775444409,83.11305775444409,0,0.0
2000-02-02,83.70381006252005,83.70381006252005,83.70381006252005,83.70381006252005,0,0.0
2000-02-03,94.38954460785273,94.38954460785273,94.38954460785273,94.38954460785273,0,0.0
2000-02-04,95.58889888600488,95.58889888600488,95.58889888600488,95.58889888600488,0,0.0
2000-02-07,99.4911219752733,99.4911219752733,99.4911219752733,99.4911219752733,0,0.0
2000-02-08,109.81812621201468,109.81812621201468,109.81812621201468,109.81812621201468,0,0.0
2000-02-09,100.67216303889575,100.67216303889575,100.67216303889575,100.67216303889575,0,0.0
2000-02-10,111.09096163357937,111.09096163357937,111.09096163357937,111.09096163357937,0,0.0
2000-02-11,100.42521170832532,100.42521170832532,100.42521170832532,100.42521170832532,0,0.0
2000-02-14,101.66956423020696,101.66956423020696,101.66956423020696,101.66956423020696,0,0.0
2000-02-15,104.39759228905476,104.39759228905476,104.39759228905476,104.39759228905476,0,0.0
2000-02-16,103.4249731102109,103.4249731102109,103.4249731102109,103.4249731102109,0,0.0
2000-02-17,109.81636958320553,109.81636958320553,109.81636958320553,109.81636958320553,0,0.0
2000-02-18,99.70244600266078,99.70244600266078,99.70244600266078,99.70244600266078,0,0.0
