date,open,high,low,close,volume,dividend
2000-01-03,100.0,100.0,100.0,100.0,0,0.0
2000-01-04,78.47534584624556,78.47534584624556,78.47534584624556,78.47534584624556,0,0.0
2000-01-05,73.76113189180047,73.76113189180047,73.76113189180047,73.76113189180047,0,0.0
2000-01-06,61.979152776901145,61.979152776901145,61.979152776901145,61.979152776901145,0,0.0
2000-01-07,76.38746072810851,76.38746072810851,76.38746072810851,76.38746072810851,0,0.0
2000-01-10,89.5857768841919,89.5857768841919,89.5857768841919,89.5857768841919,0,0.0
2000-01-11,75.51410425115755,75.51410425115755,75.51410425115755,75.51410425115755,0,0.0
2000-01-12,71.08977817412044,71.08977817412044,71.08977817412044,71.08977817412044,0,0.0
2000-01-13,80.33312426815327,80.33312426815327,80.33312426815327,80.33312426815327,0,0.0
2000-01-14,87.0849886277514,87.0849886277514,87.0849886277514,87.0849886277514,0,0.0
2000-01-18,90.85254239601191,90.85254239601191,90.85254239601191,90.85254239601191,0,0.0
2000-01-19,94.03178516518776,94.03178516518776,94.03178516518776,94.03178516518776,0,0.0
2000-01-20,95.6838810925868,95.6838810925868,95.6838810925868,95.6838810925868,0,0.0
2000-01-21,97.17525132843187,97.17525132843187,97.17525132843187,97.17525132843187,0,0.0
2000-01-24,81.96276721462584,81.96276721462584,81.96276721462584,81.96276721462584,0,0.0
2000-01-25,89.42212429112497,89.42212429112497,89.42212429112497,89.42212429112497,0,0.0
2000-01-26,79.34076882646323,79.34076882646323,79.34076882646323,79.34076882646323,0,0.0
2000-01-27,78.7819718365813,78.7819718365813,78.7819718365813,78.7819718365813,0,0.0
2000-01-28,67.46379424925476,67.46379424925476,67.46379424925476,67.46379424925476,0,0.0
2000-01-31,76.28980704182145,76.28980704182145,76.28980704182145,76.28980704182145,0,0.0
2000-02-01,83.0459773591452,83.0459773591452,83.0459773591452,83.0459773591452,0,0.0
2000-02-02,83.63295739683313,83.63295739683313,83.63295739683313,83.63295739683313,0,0.0
2000-02-03,94.30632803285856,94.30632803285856,94.30632803285856,94.30632803285856,0,0.0
2000-02-04,95.50088261070054,95.50088261070054,95.50088261070054,95.50088261070054,0,0.0
2000-02-07,99.39572289632781,99.39572289632781,99.39572289632781,99.39572289632781,0,0.0
2000-02-08,109.708880601015,109.708880601015,109.708880601015,109.708880601015,0,0.0
2000-02-09,100.56766218338018,100.56766218338018,100.56766218338018,100.56766218338018,0,0.0
2000-02-10,110.97165495884713,110.97165495884713,110.97165495884713,110.97165495884713,0,0.0
2000-02-11,100.31295593013132,100.31295593013132,100.31295593013132,100.31295593013132,0,0.0
2000-02-14,101.55193683600481,101.55193683600481,101.55193683600481,101.55193683600481,0,0.0
2000-02-15,104.27277884277899,104.27277884277899,104.27277884277899,104.27277884277899,0,0.0
2000-02-16,103.29718467853985,103.29718467853985,103.29718467853985,103.29718467853985,0,0.0
2000-02-17,109.67658506155679,109.67658506155679,109.67658506155679,109.67658506155679,0,0.0
2000-02-18,99.57118318118853,99.57118318118853,99.57118318118853,99.57118318118853,0,0.0
2000-02-22,98.65689793235622,98.65689793235622,98.65689793235622,98.65689793235622,0,0.0
2000-02-23,115.73411669290017,115.73411669290017,115.73411669290017,115.73411669290017,0,0.0
2000-02-24,124.18353464139909,124.18353464139909,124.18353464139909,124.18353464139909,0,0.0
2000-02-25,116.01105321371881,116.01105321371881,116.01105321371881,116.01105321371881,0,0.0
2000-02-28,113.33645705645836,113.33645705645836,113.33645705645836,113.33645705645836,0,0.0
2000-02-29,123.4627983614956,123.4627983614956,123.4627983614956,123.4627983614956,0,0.0
2000-03-01,126.36753136015673,126.36753136015673,126.36753136015673,126.36753136015673,0,0.0
2000-03-02,117.68948117196629,117.68948117196629,117.68948117196629,117.68948117196629,0,0.0
2000-03-03,137.83053226263885,137.83053226263885,137.83053226263885,137.83053226263885,0,0.0
2000-03-06,140.8334347190549,140.8334347190549,140.8334347190549,140.8334347190549,0,0.0
2000-03-07,131.38639217384704,131.38639217384704,131.38639217384704,131.38639217384704,0,0.0
2000-03-08,137.1025097360345,137.1025097360345,137.1025097360345,137.1025097360345,0,0.0
2000-03-09,150.87226452659323,150.87226452659323,150.87226452659323,150.87226452659323,0,0.0
2000-03-10,150.38696578588906,150.38696578588906,150.38696578588906,150.38696578588906,0,0.0
2000-03-13,136.8358740103083,136.8358740103083,136.8358740103083,136.8358740103083,0,0.0
2000-03-14,117.66380745190652,117.66380745190652,117.66380745190652,117.66380745190652,0,0.0
2000-03-15,106.83161884075301,106.83161884075301,106.83161884075301,106.83161884075301,0,0.0
2000-03-16,125.16386769657134,125.16386769657134,125.16386769657134,125.16386769657134,0,0.0
2000-03-17,133.13870440643203,133.13870440643203,133.13870440643203,133.13870440643203,0,0.0
2000-03-20,118.1149307745853,118.1149307745853,118.1149307745853,118.1149307745853,0,0.0
2000-03-22,142.46530908526307,142.46530908526307,142.46530908526307,142.46530908526307,0,0.0
2000-03-23,151.81768488537352,151.81768488537352,151.81768488537352,151.81768488537352,0,0.0
2000-03-24,157.23467064513224,157.23467064513224,157.23467064513224,157.23467064513224,0,0.0
